bildid	bil_landing_page	contributor	affiliation	award_number	project	consortium	bildirectory	generalmodality	technique	species	taxonomy	genotype	samplelocalid	size	pretty_size	number_of_files	file_types	frequencies
add-cow	https://api.brainimagelibrary.org/web/view?bildid=add-cow	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/893647190	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	893647190	645277	630.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-cop	https://api.brainimagelibrary.org/web/view?bildid=add-cop	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/889787076	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	889787076	873130	852.7K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-mob	https://api.brainimagelibrary.org/web/view?bildid=ace-big-mob	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/889779159	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	889779159	1428166	1.4M	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-say	https://api.brainimagelibrary.org/web/view?bildid=ace-say	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/880991732	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	880991732	248186	242.4K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-mad	https://api.brainimagelibrary.org/web/view?bildid=ace-big-mad	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/880987037	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	880987037	518352	506.2K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-low	https://api.brainimagelibrary.org/web/view?bildid=ace-big-low	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/880961835	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	880961835	493262	481.7K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-lid	https://api.brainimagelibrary.org/web/view?bildid=ace-big-lid	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/868243768	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	868243768	944517	922.4K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-leg	https://api.brainimagelibrary.org/web/view?bildid=ace-big-leg	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/868226529	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	868226529	361858	353.4K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-lay	https://api.brainimagelibrary.org/web/view?bildid=ace-big-lay	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/868212204	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	868212204	751115	733.5K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-sag	https://api.brainimagelibrary.org/web/view?bildid=ace-sag	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911052828	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911052828	650466	635.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-oat	https://api.brainimagelibrary.org/web/view?bildid=ace-big-oat	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911076688	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911076688	180819	176.6K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-old	https://api.brainimagelibrary.org/web/view?bildid=ace-big-old	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911155494	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911155494	869548	849.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-vat	https://api.brainimagelibrary.org/web/view?bildid=ace-vat	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1005083233	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1005083233	263653	257.5K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-use	https://api.brainimagelibrary.org/web/view?bildid=ace-use	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1005116394	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1005116394	232348	226.9K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-van	https://api.brainimagelibrary.org/web/view?bildid=ace-van	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1005097706	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1005097706	189889	185.4K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-pit	https://api.brainimagelibrary.org/web/view?bildid=ace-big-pit	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1005032781	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1005032781	275624	269.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-pie	https://api.brainimagelibrary.org/web/view?bildid=ace-big-pie	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1001497435	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1001497435	105614	103.1K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-vex	https://api.brainimagelibrary.org/web/view?bildid=ace-vex	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1001483877	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1001483877	315697	308.3K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-pen	https://api.brainimagelibrary.org/web/view?bildid=ace-big-pen	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1001478009	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1001478009	186728	182.4K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-pay	https://api.brainimagelibrary.org/web/view?bildid=ace-big-pay	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1001462085	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1001462085	538240	525.6K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-vow	https://api.brainimagelibrary.org/web/view?bildid=ace-vow	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1001425139	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1001425139	319712	312.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-dig	https://api.brainimagelibrary.org/web/view?bildid=add-dig	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/960790148	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	960790148	187820	183.4K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-dim	https://api.brainimagelibrary.org/web/view?bildid=add-dim	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/966905488	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	966905488	344379	336.3K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-den	https://api.brainimagelibrary.org/web/view?bildid=add-den	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/941862585	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	941862585	590103	576.3K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-day	https://api.brainimagelibrary.org/web/view?bildid=add-day	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/941707648	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	941707648	519393	507.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-odd	https://api.brainimagelibrary.org/web/view?bildid=ace-big-odd	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911084481	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911084481	439382	429.1K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-lap	https://api.brainimagelibrary.org/web/view?bildid=ace-big-lap	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/868096876	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	868096876	559589	546.5K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-can	https://api.brainimagelibrary.org/web/view?bildid=add-can	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/868145983	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	868145983	618057	603.6K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-jam	https://api.brainimagelibrary.org/web/view?bildid=ace-big-jam	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/852955642	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	852955642	697049	680.7K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-ink	https://api.brainimagelibrary.org/web/view?bildid=ace-big-ink	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/848646756	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	848646756	452429	441.8K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-bid	https://api.brainimagelibrary.org/web/view?bildid=ace-bid	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/193388-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Fezf2-2A-CreER*LSL-Flpo	193388	8324324	7.9M	2	{'tracing': 2}	{'.swc': 2}
ace-bad	https://api.brainimagelibrary.org/web/view?bildid=ace-bad	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/191198-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlexinD1-CreER*LSL-flp	191198	13519243	12.9M	2	{'tracing': 2}	{'.swc': 2}
ace-aim	https://api.brainimagelibrary.org/web/view?bildid=ace-aim	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/191175-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Fezf2-2A-CreER*LSL-Flpo	191175	11957608	11.4M	2	{'tracing': 2}	{'.swc': 2}
ace-add	https://api.brainimagelibrary.org/web/view?bildid=ace-add	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/190908-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlexinD1-creER	190908	229072	223.7K	2	{'tracing': 2}	{'.swc': 2}
yet	https://api.brainimagelibrary.org/web/view?bildid=yet	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/190133-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlxnD1-2A-creER*LSL-Flpo	190133	23091762	22.0M	2	{'tracing': 2}	{'.swc': 2}
wit	https://api.brainimagelibrary.org/web/view?bildid=wit	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/190131-2	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlxnD1-2A-creER*LSL-Flpo	190131	651077	635.8K	2	{'tracing': 2}	{'.swc': 2}
ace-tug	https://api.brainimagelibrary.org/web/view?bildid=ace-tug	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/737989339	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	737989339	582900	569.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-bid	https://api.brainimagelibrary.org/web/view?bildid=add-bid	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/732115399	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	732115399	101244	98.9K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-bet	https://api.brainimagelibrary.org/web/view?bildid=add-bet	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/732058780	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	732058780	1183441	1.1M	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-bat	https://api.brainimagelibrary.org/web/view?bildid=add-bat	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/656933853	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	656933853	724319	707.3K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-saw	https://api.brainimagelibrary.org/web/view?bildid=ace-saw	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/902487067	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	902487067	851183	831.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-jab	https://api.brainimagelibrary.org/web/view?bildid=ace-big-jab	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/852947311	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	852947311	575187	561.7K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-pin	https://api.brainimagelibrary.org/web/view?bildid=ace-big-pin	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1005032096	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1005032096	314623	307.2K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-ban	https://api.brainimagelibrary.org/web/view?bildid=add-ban	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/1002962250	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	1002962250	500597	488.9K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-did	https://api.brainimagelibrary.org/web/view?bildid=add-did	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/941919377	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	941919377	522810	510.6K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-cut	https://api.brainimagelibrary.org/web/view?bildid=add-cut	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/914826774	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	914826774	989878	966.7K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-cat	https://api.brainimagelibrary.org/web/view?bildid=add-cat	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/886547084	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	886547084	467221	456.3K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-sip	https://api.brainimagelibrary.org/web/view?bildid=ace-sip	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/880238289	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	880238289	286662	279.9K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
add-bog	https://api.brainimagelibrary.org/web/view?bildid=add-bog	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/848610436	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	848610436	309463	302.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-how	https://api.brainimagelibrary.org/web/view?bildid=ace-big-how	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/840031638	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	840031638	634910	620.0K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-tap	https://api.brainimagelibrary.org/web/view?bildid=ace-tap	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/839923944	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	839923944	369875	361.2K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-off	https://api.brainimagelibrary.org/web/view?bildid=ace-big-off	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911111047	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911111047	336095	328.2K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-nut	https://api.brainimagelibrary.org/web/view?bildid=ace-big-nut	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/911030210	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	911030210	437273	427.0K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-now	https://api.brainimagelibrary.org/web/view?bildid=ace-big-now	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/902534917	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	902534917	170395	166.4K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-big-nil	https://api.brainimagelibrary.org/web/view?bildid=ace-big-nil	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/902475774	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	902475774	547795	535.0K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-cup	https://api.brainimagelibrary.org/web/view?bildid=add-cup	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/894528079	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	894528079	448001	437.5K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
add-cry	https://api.brainimagelibrary.org/web/view?bildid=add-cry	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/893714311	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	893714311	291367	284.5K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-tub	https://api.brainimagelibrary.org/web/view?bildid=ace-tub	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/738006528	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	738006528	525297	513.0K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-big-mix	https://api.brainimagelibrary.org/web/view?bildid=ace-big-mix	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/889767432	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	889767432	630296	615.5K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
ace-try	https://api.brainimagelibrary.org/web/view?bildid=ace-try	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/766791358	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	766791358	556958	543.9K	2	{'tracing': 2}	"{'.marker': 1, '.swc': 1}"
ace-top	https://api.brainimagelibrary.org/web/view?bildid=ace-top	"Lein, Ed"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN)	/bil/data/69/fe/69fe931fee2b2215/812033452	cell morphology	PATCH-Seq	human	NCBI:txid9606	n/a	812033452	257317	251.3K	2	{'tracing': 2}	"{'.swc': 1, '.marker': 1}"
